Customer ID,preferred_payment_method,total_spend,addons_spend
12169,Credit Card,3605.14,202.71
12171,Credit Card,6853.51,0.00
12172,PayPal,3216.50,0.00
12174,PayPal,1378.50,117.52
12175,PayPal,13129.36,174.45
12176,Credit Card,459.50,0.00
12177,,0.00,0.00
12179,Credit Card,6291.28,114.88
12181,PayPal,4924.08,239.36
12182,Credit Card,2697.28,157.91
12183,,0.00,0.00
12186,PayPal,15860.64,145.60
12187,,0.00,0.00
12188,Credit Card,4990.30,202.52
12190,Bank Transfer,3611.80,135.20
12191,,0.00,0.00
12194,,0.00,0.00
12195,Bank Transfer,5504.87,0.00
12197,,0.00,0.00
12199,Bank Transfer,5737.95,214.61
12200,Bank Transfer,4595.00,210.33
12201,,0.00,0.00
12202,Credit Card,6743.20,163.07
12203,Credit Card,2697.28,313.95
12204,,0.00,0.00
12205,,0.00,0.00
12207,PayPal,1139.68,179.44
12209,Bank Transfer,2167.08,163.18
12211,Credit Card,13628.72,178.85
12213,Bank Transfer,6669.66,148.58
12216,,0.00,0.00
12217,PayPal,2941.96,253.57
12218,Credit Card,10257.12,31.07
12219,Credit Card,5394.56,25.21
12220,Credit Card,4135.50,30.26
12222,PayPal,14269.04,233.40
12224,Bank Transfer,674.32,62.80
12225,,0.00,0.00
12227,PayPal,6743.20,21.06
12228,,0.00,0.00
12229,,0.00,0.00
12230,,0.00,0.00
12232,,0.00,0.00
12233,Bank Transfer,7996.69,69.22
12235,Credit Card,6414.86,26.90
12236,Bank Transfer,2022.96,0.00
12238,,0.00,0.00
12239,PayPal,1083.54,41.76
12240,PayPal,4558.72,71.35
12243,Credit Card,5186.94,178.32
12244,PayPal,8813.60,294.33
12247,,0.00,0.00
12248,Bank Transfer,5168.60,164.01
12249,,0.00,0.00
12253,Bank Transfer,6838.08,156.50
12254,,0.00,0.00
12255,Credit Card,2279.36,92.16
12257,Credit Card,11396.80,45.89
12258,,0.00,0.00
12259,Bank Transfer,1378.50,85.54
12261,Bank Transfer,459.50,21.31
12263,,0.00,0.00
12264,Bank Transfer,1572.82,244.75
12265,Credit Card,4045.92,0.00
12266,,0.00,0.00
12267,PayPal,3932.05,196.26
12269,PayPal,9117.44,0.00
12270,Bank Transfer,3506.82,111.31
12271,Bank Transfer,3611.80,391.87
12272,Credit Card,4595.00,88.56
12273,PayPal,7077.69,233.28
12274,PayPal,4718.46,0.00
12275,PayPal,7864.10,188.95
12276,Credit Card,20465.24,109.63
12278,Credit Card,7977.76,127.15
12279,PayPal,361.18,40.63
12280,Credit Card,7977.76,21.62
12281,,0.00,0.00
12284,Bank Transfer,1572.82,12.92
12285,Credit Card,4595.00,79.33
12286,Bank Transfer,3831.10,412.58
12288,Bank Transfer,919.00,168.96
12289,PayPal,10257.12,99.27
12290,,0.00,0.00
12291,Credit Card,8764.17,371.99
12294,Bank Transfer,26575.02,477.68
12295,Credit Card,6838.08,81.01
12297,PayPal,5734.68,143.15
12298,PayPal,4045.92,100.71
12301,Credit Card,9125.35,232.38
12302,Bank Transfer,5285.26,173.10
12303,PayPal,2697.28,0.00
12306,Credit Card,6743.20,159.49
12307,Credit Card,674.32,42.07
12308,PayPal,3250.62,154.57
12310,PayPal,722.36,151.20
12312,PayPal,1572.82,81.99
12315,Credit Card,786.41,28.51
12317,PayPal,674.32,76.52
12319,Bank Transfer,6838.08,0.00
12320,PayPal,6068.88,95.27
12321,Bank Transfer,722.36,0.00
12322,PayPal,4863.76,187.60
12323,PayPal,4857.86,238.20
12324,Credit Card,1083.54,73.31
12325,Credit Card,5504.87,137.19
12326,Credit Card,1805.90,0.00
12327,,0.00,0.00
12328,,0.00,0.00
12329,PayPal,15210.32,122.55
12332,,0.00,0.00
12333,Credit Card,10257.12,46.62
12334,PayPal,3611.80,187.83
12335,Credit Card,7864.10,142.68
12339,Credit Card,2297.50,107.99
12341,PayPal,7352.00,93.57
12342,,0.00,0.00
12343,Credit Card,11396.80,20.50
12344,Bank Transfer,6430.06,89.75
12345,Bank Transfer,1572.82,0.00
12348,Credit Card,919.00,103.30
12351,Credit Card,7554.54,260.42
12352,,0.00,0.00
12353,,0.00,0.00
12354,PayPal,1378.50,118.55
12357,,0.00,0.00
12360,Credit Card,11396.80,101.99
12362,Bank Transfer,7864.10,182.57
12363,,0.00,0.00
12365,,0.00,0.00
12366,PayPal,3611.80,174.80
12367,PayPal,2757.00,97.90
12368,Bank Transfer,722.36,83.03
12370,Bank Transfer,919.00,219.12
12371,PayPal,6743.20,132.12
12375,Bank Transfer,5219.04,379.39
12376,Credit Card,4718.46,25.91
12378,PayPal,12390.41,476.32
12379,Credit Card,674.32,217.84
12380,Credit Card,3611.80,109.69
12383,PayPal,3676.00,280.26
12384,Bank Transfer,2359.23,101.64
12385,PayPal,7077.69,166.19
12386,,0.00,0.00
12389,,0.00,0.00
12390,PayPal,5913.78,151.09
12391,PayPal,6068.88,81.07
12394,Credit Card,3250.62,0.00
12397,PayPal,7864.10,40.05
12398,,0.00,0.00
12400,Credit Card,6364.62,303.85
12402,Bank Transfer,1444.72,16.60
12403,Credit Card,5504.87,50.89
12404,Credit Card,2757.00,0.00
12405,PayPal,4558.72,133.24
12406,Credit Card,15841.86,161.16
12407,,0.00,0.00
12408,PayPal,8643.98,222.55
12410,PayPal,9117.44,96.22
12411,,0.00,0.00
12412,,0.00,0.00
12417,PayPal,3250.62,36.52
12419,Credit Card,8090.06,204.59
12421,PayPal,2697.28,119.74
12422,Bank Transfer,5383.58,0.00
12424,,0.00,0.00
12425,Credit Card,2512.32,153.21
12427,Bank Transfer,1378.50,117.23
12428,PayPal,9603.78,364.77
12429,Bank Transfer,919.00,95.84
12431,Bank Transfer,6743.20,30.15
12432,Bank Transfer,6838.08,49.33
12433,Credit Card,2757.00,210.19
12436,PayPal,2528.26,140.42
12437,,0.00,0.00
12441,PayPal,7977.76,101.45
12442,Credit Card,1139.68,90.20
12443,Bank Transfer,5504.87,149.09
12445,Credit Card,1444.72,198.67
12446,Bank Transfer,3001.72,132.47
12447,Bank Transfer,4135.50,92.41
12448,,0.00,0.00
12449,,0.00,0.00
12451,,0.00,0.00
12452,PayPal,2757.00,138.38
12454,Bank Transfer,6396.72,121.62
12457,PayPal,4595.00,83.55
12458,PayPal,9959.70,162.86
12459,PayPal,11235.70,206.97
12460,,0.00,0.00
12463,Credit Card,3371.60,94.65
12464,Bank Transfer,5698.40,71.64
12465,Credit Card,7977.76,138.74
12466,Credit Card,5698.40,0.00
12468,PayPal,6068.88,99.55
12469,,0.00,0.00
12471,Credit Card,361.18,135.25
12473,Bank Transfer,2167.08,167.76
12474,,0.00,0.00
12475,Bank Transfer,11213.19,244.11
12476,Bank Transfer,3145.64,115.25
12477,Bank Transfer,7864.10,0.00
12478,Bank Transfer,9310.20,78.53
12479,Credit Card,1348.64,163.54
12482,,0.00,0.00
12484,Bank Transfer,2889.44,48.52
12485,Credit Card,9983.72,192.50
12486,,0.00,0.00
12487,Bank Transfer,6838.08,46.57
12489,Credit Card,674.32,92.12
12491,Credit Card,4964.92,20.32
12492,,0.00,0.00
12493,Bank Transfer,2697.28,74.17
12494,,0.00,0.00
12495,Bank Transfer,9117.44,77.32
12496,PayPal,1139.68,0.00
12497,Credit Card,2022.96,0.00
12498,Bank Transfer,7123.26,348.26
12499,PayPal,20568.66,499.23
12500,,0.00,0.00
12501,Bank Transfer,3611.80,73.38
12502,PayPal,5394.56,127.32
12504,PayPal,2757.00,0.00
12505,PayPal,5504.87,0.00
12507,Bank Transfer,1139.68,93.60
12508,Bank Transfer,3611.80,93.14
12509,Bank Transfer,2889.44,89.45
12511,Bank Transfer,7977.76,0.00
12513,Credit Card,4075.78,186.79
12516,Bank Transfer,1348.64,91.42
12519,Bank Transfer,5273.58,253.05
12521,Bank Transfer,22087.06,352.93
12522,,0.00,0.00
12526,Bank Transfer,3611.80,68.82
12528,Bank Transfer,3371.60,185.27
12530,PayPal,3216.50,76.43
12531,PayPal,10257.12,181.92
12532,Credit Card,3145.64,99.58
12533,Bank Transfer,11433.08,171.05
12534,PayPal,8650.51,41.83
12535,Bank Transfer,5802.00,170.92
12536,Credit Card,3932.05,88.70
12542,,0.00,0.00
12544,Bank Transfer,9744.88,242.38
12545,PayPal,15442.72,80.18
12547,Bank Transfer,7015.96,197.01
12548,PayPal,4595.00,0.00
12550,Bank Transfer,3001.72,186.87
12556,,0.00,0.00
12557,,0.00,0.00
12558,PayPal,919.00,96.60
12559,Bank Transfer,361.18,0.00
12564,PayPal,2757.00,57.71
12565,PayPal,1378.50,136.28
12566,,0.00,0.00
12567,Credit Card,9632.64,301.70
12568,Credit Card,4718.46,143.39
12569,PayPal,13323.10,325.57
12570,PayPal,3932.05,79.52
12571,PayPal,2022.96,0.00
12572,Credit Card,2279.36,93.40
12573,,0.00,0.00
12574,,0.00,0.00
12575,Credit Card,3676.00,0.00
12576,PayPal,786.41,148.40
12578,Bank Transfer,4718.46,81.99
12581,PayPal,7864.10,181.57
12582,Bank Transfer,1083.54,89.16
12584,PayPal,7351.09,145.19
12585,PayPal,5394.56,171.72
12586,Credit Card,6068.88,107.82
12587,Credit Card,3611.80,27.15
12588,PayPal,9117.44,151.53
12589,Bank Transfer,1348.64,92.45
12590,Credit Card,4718.46,161.46
12591,,0.00,0.00
12592,Credit Card,3419.04,37.46
12594,Bank Transfer,2022.96,0.00
12595,Bank Transfer,3216.50,0.00
12597,PayPal,2279.36,122.74
12598,PayPal,1378.50,0.00
12599,Bank Transfer,4135.50,0.00
12600,Bank Transfer,4912.40,0.00
12601,,0.00,0.00
12603,PayPal,1444.72,106.55
12605,Bank Transfer,7077.69,81.86
12606,Credit Card,7864.10,149.39
12607,Bank Transfer,5280.69,296.45
12608,PayPal,4045.92,22.35
12609,Bank Transfer,6838.08,174.44
12610,Bank Transfer,8700.12,80.87
12611,Credit Card,11396.80,258.32
12612,,0.00,0.00
12613,Credit Card,6999.41,307.20
12614,,0.00,0.00
12615,Credit Card,17463.90,130.77
12616,Bank Transfer,21225.26,282.85
12617,,0.00,0.00
12618,,0.00,0.00
12619,Credit Card,919.00,132.82
12620,,0.00,0.00
12621,PayPal,2167.08,61.82
12622,Credit Card,1348.64,0.00
12623,PayPal,5529.98,235.72
12624,Credit Card,1805.90,0.00
12625,,0.00,0.00
12626,Credit Card,5698.40,233.74
12627,Credit Card,15955.52,13.42
12628,Credit Card,3371.60,0.00
12629,,0.00,0.00
12630,PayPal,7256.00,62.61
12632,,0.00,0.00
12633,Credit Card,6743.20,149.36
12634,Bank Transfer,1348.64,48.80
12635,Credit Card,4595.00,0.00
12636,Credit Card,6838.08,50.62
12637,Credit Card,11396.80,51.94
12638,PayPal,6068.88,44.38
12641,Bank Transfer,4718.46,144.25
12643,PayPal,4718.46,30.28
12645,Bank Transfer,1572.82,83.56
12646,Credit Card,13258.66,115.77
12647,Bank Transfer,3184.40,129.15
12648,Credit Card,4720.24,70.76
12650,,0.00,0.00
12651,,0.00,0.00
12653,Credit Card,3506.82,288.06
12655,PayPal,1139.68,168.12
12656,PayPal,4595.00,220.40
12657,Bank Transfer,4951.54,170.71
12659,Credit Card,5504.87,90.13
12660,PayPal,4045.92,62.19
12661,,0.00,0.00
12663,PayPal,2889.44,196.56
12666,Credit Card,13146.56,98.72
12667,Bank Transfer,10257.12,55.15
12668,,0.00,0.00
12669,PayPal,3371.60,99.00
12670,Credit Card,1348.64,159.20
12671,,0.00,0.00
12673,Credit Card,4045.92,232.80
12674,,0.00,0.00
12675,Credit Card,7864.10,74.57
12677,PayPal,4045.92,86.60
12680,PayPal,11194.26,192.11
12681,Credit Card,5943.64,176.36
12682,Credit Card,3145.64,51.73
12683,,0.00,0.00
12685,Credit Card,2279.36,196.21
12686,PayPal,10257.12,0.00
12687,Credit Card,3676.00,0.00
12688,Credit Card,6743.20,135.39
12690,Bank Transfer,1348.64,97.15
12691,Credit Card,3419.04,151.55
12692,,0.00,0.00
12693,Credit Card,16230.62,332.60
12695,,0.00,0.00
12696,Bank Transfer,722.36,130.45
12697,PayPal,3145.64,0.00
12699,,0.00,0.00
12700,Credit Card,7077.69,83.24
12702,,0.00,0.00
12703,Bank Transfer,3250.62,190.14
12704,,0.00,0.00
12705,PayPal,8181.42,280.74
12706,PayPal,7561.64,246.35
12708,PayPal,9959.70,319.94
12709,PayPal,3371.60,66.54
12710,Credit Card,5443.14,15.16
12712,Bank Transfer,5698.40,114.85
12713,Bank Transfer,3932.05,120.77
12714,,0.00,0.00
12716,,0.00,0.00
12717,Credit Card,6291.28,0.00
12718,,0.00,0.00
12719,Bank Transfer,4956.18,98.00
12720,Bank Transfer,10257.12,110.10
12721,Credit Card,6743.20,115.97
12724,Credit Card,2297.50,0.00
12725,Bank Transfer,1805.90,30.95
12726,Credit Card,7297.58,98.28
12727,,0.00,0.00
12729,PayPal,1348.64,145.91
12730,,0.00,0.00
12732,Credit Card,2889.44,32.56
12733,PayPal,10355.00,329.29
12734,,0.00,0.00
12735,Bank Transfer,7864.10,190.02
12736,PayPal,7669.78,0.00
12738,Credit Card,919.00,0.00
12740,,0.00,0.00
12741,PayPal,3932.05,91.19
12742,,0.00,0.00
12743,Bank Transfer,4718.46,190.04
12744,,0.00,0.00
12746,PayPal,9440.48,173.25
12748,Credit Card,13812.00,378.59
12749,Credit Card,20277.12,411.07
12751,,0.00,0.00
12753,Bank Transfer,2727.14,139.55
12754,Credit Card,1838.00,111.48
12755,Bank Transfer,10257.12,111.38
12756,Bank Transfer,5504.87,0.00
12757,,0.00,0.00
12759,,0.00,0.00
12761,Bank Transfer,10433.28,256.36
12763,,0.00,0.00
12765,Bank Transfer,1378.50,0.00
12766,,0.00,0.00
12768,PayPal,2528.26,0.00
12770,PayPal,18319.74,127.97
12771,,0.00,0.00
12772,Credit Card,3628.00,143.05
12773,PayPal,1838.00,0.00
12774,Credit Card,2757.00,0.00
12775,,0.00,0.00
12777,,0.00,0.00
12778,PayPal,3145.64,16.68
12779,PayPal,11396.80,88.07
12780,Credit Card,6982.80,595.63
12781,Bank Transfer,1838.00,0.00
12784,Bank Transfer,7256.00,102.03
12785,,0.00,0.00
12787,Bank Transfer,6396.26,337.66
12793,Credit Card,5184.62,79.90
12794,PayPal,3611.80,0.00
12796,Credit Card,4976.64,15.16
12798,Bank Transfer,3216.50,0.00
12799,Bank Transfer,9383.55,0.00
12800,Credit Card,5698.40,0.00
12802,PayPal,8908.69,0.00
12805,,0.00,0.00
12807,Bank Transfer,9833.90,26.83
12808,,0.00,0.00
12810,PayPal,7077.69,0.00
12813,Bank Transfer,786.41,103.80
12814,PayPal,7977.76,182.56
12815,PayPal,2889.44,146.68
12816,Bank Transfer,4045.92,202.20
12817,Bank Transfer,7736.00,259.25
12819,,0.00,0.00
12820,,0.00,0.00
12821,,0.00,0.00
12822,Bank Transfer,8766.16,46.03
12824,Bank Transfer,361.18,76.58
12825,PayPal,12825.52,233.78
12829,Credit Card,5504.87,133.10
12830,,0.00,0.00
12831,,0.00,0.00
12834,,0.00,0.00
12835,PayPal,2889.44,0.00
12837,PayPal,3371.60,115.65
12840,,0.00,0.00
12841,PayPal,2697.28,98.88
12843,Bank Transfer,7077.69,76.21
12844,Credit Card,10770.13,106.79
12845,PayPal,7977.76,99.24
12846,Credit Card,8645.18,184.77
12851,Credit Card,3932.05,17.04
12852,,0.00,0.00
12853,Bank Transfer,5504.87,85.13
12855,Bank Transfer,1139.68,46.59
12856,Bank Transfer,5514.00,197.19
12858,Credit Card,2528.26,99.83
12859,Credit Card,4590.36,82.52
12862,Bank Transfer,10627.60,265.29
12865,Credit Card,2167.08,214.49
12869,,0.00,0.00
12872,,0.00,0.00
12873,,0.00,0.00
12874,Credit Card,2297.50,173.43
12875,Bank Transfer,2889.44,0.00
12876,,0.00,0.00
12877,,0.00,0.00
12878,PayPal,6838.08,21.42
12881,Bank Transfer,5698.40,0.00
12882,PayPal,7977.76,93.47
12883,PayPal,15008.60,78.92
12884,Bank Transfer,6433.00,293.44
12885,PayPal,4720.24,199.25
12888,Bank Transfer,4135.50,183.72
12889,Credit Card,8915.69,428.38
12890,Credit Card,6874.36,248.61
12891,Credit Card,2297.50,0.00
12892,Credit Card,7864.10,27.31
12893,Credit Card,10257.12,191.48
12895,Bank Transfer,11396.80,75.82
12897,PayPal,1139.68,37.43
12898,Credit Card,7507.10,268.37
12899,,0.00,0.00
12900,Bank Transfer,1378.50,0.00
12901,,0.00,0.00
12902,Credit Card,4944.42,171.99
12905,PayPal,5698.40,57.86
12907,PayPal,4718.46,203.29
12908,Bank Transfer,1348.64,78.25
12911,Credit Card,5417.70,276.03
12912,,0.00,0.00
12914,,0.00,0.00
12915,Credit Card,3419.04,130.93
12917,PayPal,2297.50,32.34
12918,,0.00,0.00
12919,Bank Transfer,6291.28,230.90
12920,PayPal,1083.54,115.28
12921,,0.00,0.00
12922,Credit Card,1805.90,0.00
12924,Credit Card,5669.10,231.11
12925,Bank Transfer,6565.44,74.87
12927,,0.00,0.00
12928,,0.00,0.00
12929,PayPal,7077.69,0.00
12932,Bank Transfer,12801.41,79.79
12933,Credit Card,10328.31,156.59
12934,Bank Transfer,4382.19,179.91
12935,,0.00,0.00
12936,,0.00,0.00
12937,,0.00,0.00
12938,Bank Transfer,2167.08,62.00
12939,Bank Transfer,3250.62,52.02
12941,PayPal,2359.23,15.37
12942,Credit Card,3278.23,234.32
12943,,0.00,0.00
12944,Bank Transfer,7030.84,69.36
12945,Bank Transfer,11396.80,173.17
12946,,0.00,0.00
12949,Credit Card,3250.62,0.00
12952,PayPal,9061.30,178.38
12953,Credit Card,4558.72,87.70
12956,Bank Transfer,7977.76,133.92
12957,Bank Transfer,6068.88,103.72
12959,PayPal,3932.05,0.00
12960,,0.00,0.00
12961,Bank Transfer,2167.08,62.06
12962,Credit Card,2359.23,0.00
12964,,0.00,0.00
12967,PayPal,3932.05,196.79
12972,Credit Card,4718.46,181.23
12974,,0.00,0.00
12977,,0.00,0.00
12978,PayPal,13450.74,407.38
12979,PayPal,9550.58,207.70
12980,,0.00,0.00
12981,PayPal,15186.32,281.45
12982,Credit Card,7977.76,227.43
12984,Credit Card,3611.80,0.00
12985,Bank Transfer,12785.38,311.85
12986,PayPal,11396.80,38.98
12987,PayPal,3932.05,147.08
12988,,0.00,0.00
12990,,0.00,0.00
12991,,0.00,0.00
12992,Bank Transfer,1572.82,0.00
12993,PayPal,3145.64,80.90
12994,PayPal,6059.58,83.80
12995,Credit Card,14702.18,242.31
12999,PayPal,2889.44,160.27
13000,,0.00,0.00
13001,PayPal,919.00,76.14
13002,PayPal,9212.74,361.01
13003,,0.00,0.00
13004,PayPal,1838.00,186.02
13005,PayPal,10088.70,298.60
13007,PayPal,3611.80,17.08
13008,,0.00,0.00
13009,PayPal,3371.60,97.20
13011,PayPal,9117.44,65.07
13012,Bank Transfer,361.18,169.45
13013,Bank Transfer,6838.08,0.00
13014,Credit Card,6176.04,318.58
13015,Bank Transfer,6211.41,346.95
13016,PayPal,3371.60,123.74
13017,Credit Card,14155.38,189.39
13020,,0.00,0.00
13022,Credit Card,1083.54,48.60
13023,PayPal,14392.62,289.39
13024,Credit Card,7232.56,194.53
13025,PayPal,1139.68,121.86
13026,,0.00,0.00
13027,PayPal,11396.80,80.53
13028,,0.00,0.00
13030,Credit Card,5504.87,0.00
13031,Bank Transfer,2889.44,136.55
13033,PayPal,1838.00,131.29
13034,Bank Transfer,722.36,14.87
13035,Credit Card,3611.80,120.54
13036,PayPal,7864.10,147.67
13037,Bank Transfer,2167.08,0.00
13038,,0.00,0.00
13039,PayPal,2167.08,0.00
13040,PayPal,919.00,152.50
13041,Credit Card,4718.46,110.74
13042,Credit Card,4135.50,207.60
13046,PayPal,5394.56,97.63
13047,PayPal,11228.38,227.75
13048,PayPal,6743.20,0.00
13049,PayPal,11092.96,333.84
13050,PayPal,3419.04,0.00
13051,Bank Transfer,3676.00,73.02
13053,PayPal,2279.36,88.18
13055,Credit Card,3216.50,139.45
13056,PayPal,6291.28,147.46
13058,Credit Card,4045.92,0.00
13059,Bank Transfer,1805.90,83.74
13061,Credit Card,7077.69,0.00
13064,,0.00,0.00
13065,,0.00,0.00
13068,Credit Card,1805.90,186.79
13069,Bank Transfer,9630.45,115.58
13070,PayPal,4807.62,177.67
13071,,0.00,0.00
13072,Bank Transfer,4135.50,148.94
13074,Bank Transfer,16115.26,0.00
13075,Credit Card,11396.80,24.66
13076,Bank Transfer,3932.05,86.32
13077,,0.00,0.00
13078,PayPal,2697.28,116.18
13081,,0.00,0.00
13082,Bank Transfer,4718.46,112.33
13083,Credit Card,4135.50,141.19
13084,Credit Card,2697.28,51.05
13085,Bank Transfer,3870.32,53.45
13086,Bank Transfer,6743.20,113.60
13089,Credit Card,2528.26,42.84
13090,PayPal,1378.50,86.96
13091,Bank Transfer,10257.12,113.74
13092,,0.00,0.00
13093,,0.00,0.00
13094,Credit Card,459.50,0.00
13096,Credit Card,14155.38,188.27
13097,PayPal,3932.05,0.00
13099,,0.00,0.00
13100,Credit Card,13726.60,297.30
13101,Credit Card,10621.10,36.11
13103,Bank Transfer,4045.92,0.00
13106,PayPal,2279.36,142.20
13107,,0.00,0.00
13108,Credit Card,9833.90,114.98
13110,PayPal,2167.08,83.16
13111,Bank Transfer,4718.46,0.00
13112,Credit Card,7256.00,155.31
13116,Bank Transfer,2528.26,169.03
13119,Bank Transfer,2297.50,146.86
13120,PayPal,6291.28,78.70
13122,Bank Transfer,9692.36,410.94
13124,Credit Card,2757.00,80.59
13125,,0.00,0.00
13126,Credit Card,3216.50,59.13
13127,Bank Transfer,4205.45,177.85
13128,PayPal,3371.60,78.18
13129,Bank Transfer,10542.90,255.53
13130,,0.00,0.00
13134,,0.00,0.00
13136,Bank Transfer,1572.82,189.00
13137,Credit Card,1444.72,68.75
13140,Credit Card,4135.50,129.78
13141,PayPal,674.32,0.00
13143,Credit Card,786.41,0.00
13145,,0.00,0.00
13147,Credit Card,4595.00,68.74
13150,Credit Card,2528.26,0.00
13151,PayPal,4558.72,128.12
13154,Credit Card,3676.00,130.94
13155,Credit Card,4718.46,88.49
13157,Bank Transfer,7977.76,35.22
13158,,0.00,0.00
13159,Bank Transfer,12342.95,0.00
13161,Credit Card,674.32,131.34
13162,Credit Card,19937.80,315.29
13163,Credit Card,18234.88,236.19
13164,Bank Transfer,2697.28,0.00
13165,,0.00,0.00
13169,,0.00,0.00
13173,,0.00,0.00
13174,PayPal,6838.08,198.78
13177,PayPal,459.50,232.41
13178,PayPal,674.32,0.00
13179,PayPal,8428.11,110.03
13180,Bank Transfer,7977.76,0.00
13181,Credit Card,12333.94,20.32
13182,Bank Transfer,3371.60,0.00
13183,PayPal,15761.99,293.33
13184,PayPal,4302.32,219.69
13185,Credit Card,4558.72,193.40
13186,Bank Transfer,1378.50,67.24
13189,Bank Transfer,8174.70,108.56
13190,Credit Card,7864.10,114.98
13191,Credit Card,12360.16,471.87
13192,Bank Transfer,7977.76,170.38
13193,PayPal,3932.05,81.19
13195,,0.00,0.00
13196,PayPal,2359.23,59.12
13199,PayPal,4558.72,0.00
13200,,0.00,0.00
13201,PayPal,4595.00,127.17
13202,Credit Card,7864.10,169.86
13203,Bank Transfer,5394.56,95.20
13204,Bank Transfer,2528.26,151.17
13207,PayPal,1838.00,0.00
13209,PayPal,1444.72,0.00
13210,,0.00,0.00
13211,,0.00,0.00
13212,Bank Transfer,12776.50,315.79
13213,PayPal,4135.50,102.87
13214,Credit Card,11396.80,30.88
13215,Bank Transfer,4558.72,0.00
13216,Bank Transfer,2279.36,112.91
13217,,0.00,0.00
13218,PayPal,3611.80,41.04
13219,,0.00,0.00
13221,PayPal,1838.00,65.83
13222,Bank Transfer,674.32,75.68
13224,,0.00,0.00
13225,Credit Card,5504.87,150.37
13226,PayPal,4718.46,108.09
13227,Credit Card,361.18,170.14
13228,PayPal,919.00,38.86
13229,,0.00,0.00
13230,Bank Transfer,1444.72,94.84
13231,Bank Transfer,3611.80,199.35
13233,PayPal,1378.50,167.97
13238,PayPal,786.41,0.00
13240,Bank Transfer,10257.12,107.46
13244,Bank Transfer,7977.76,154.49
13245,Bank Transfer,4558.72,61.53
13250,Credit Card,2697.28,51.98
13252,,0.00,0.00
13253,Credit Card,1805.90,0.00
13254,PayPal,2757.00,107.30
13255,Bank Transfer,2022.96,60.62
13256,PayPal,722.36,80.65
13257,PayPal,3676.00,0.00
13258,Credit Card,12273.14,276.93
13261,Credit Card,7077.69,79.01
13262,,0.00,0.00
13263,Bank Transfer,786.41,36.72
13265,,0.00,0.00
13267,,0.00,0.00
13270,Bank Transfer,361.18,118.38
13273,Bank Transfer,10931.44,163.92
13275,Bank Transfer,3371.60,136.30
13276,Bank Transfer,3676.00,0.00
13280,Credit Card,12135.98,92.42
13282,PayPal,4558.72,134.32
13283,PayPal,12309.94,290.37
13284,Credit Card,3145.64,64.43
13285,PayPal,4135.50,96.70
13287,Bank Transfer,1709.82,243.97
13288,PayPal,8271.00,74.39
13289,,0.00,0.00
13290,PayPal,4720.24,37.08
13292,Bank Transfer,5394.56,67.51
13294,PayPal,1805.90,106.19
13295,Bank Transfer,2359.23,58.54
13296,PayPal,6743.20,79.84
13297,Credit Card,4720.24,181.91
13299,PayPal,4789.32,173.62
13300,Bank Transfer,4718.46,72.76
13301,,0.00,0.00
13302,Bank Transfer,1572.82,104.83
13303,,0.00,0.00
13305,PayPal,5394.56,0.00
13306,,0.00,0.00
13307,Credit Card,1083.54,29.47
13309,Credit Card,5698.40,0.00
13311,PayPal,5481.90,0.00
13312,PayPal,5394.56,171.45
13313,PayPal,7977.76,60.48
13314,Credit Card,3216.50,64.89
13315,Credit Card,1083.54,165.91
13316,PayPal,2921.46,35.59
13318,Credit Card,6164.96,0.00
13319,Bank Transfer,5514.00,184.27
